Time (s),Channel 1 (V)
-3.8325,2.938145001533411
-3.83,2.889558384408226
-3.8275,2.840971767283041
-3.825,2.792385150157856
-3.8225,2.740061100946118
-3.82,2.687737051734381
-3.8175,2.635413002522643
-3.815,2.579351521224353
-3.8125,2.527027472012615
-3.81,2.470965990714324
-3.8075,2.418641941502587
-3.805,2.362580460204296
-3.8025,2.313993843079111
-3.8,2.261669793867374
-3.7975,2.209345744655636
-3.795,2.164496559617004
-3.7925,2.115909942491819
-3.79,2.074798189539739
-3.7875,2.03368643658766
-3.785,1.99257468363558
-3.7825,1.955200362770053
-3.78,1.921563473991079
-3.7775,1.891664017298657
-3.775,1.861764560606236
-3.7725,1.83933996808692
-3.77,1.820652807654156
-3.7675,1.79822821513484
-3.765,1.78327848678863
-3.7625,1.772066190528971
-3.76,1.764591326355866
-3.7575,1.760853894269313
-3.755,1.760853894269313
-3.7525,1.764591326355866
-3.75,1.772066190528971
-3.7475,1.779541054702077
-3.745,1.794490783048287
-3.7425,1.813177943481051
-3.74,1.835602536000367
-3.7375,1.858027128519683
-3.735,1.884189153125552
-3.7325,1.910351177731421
-3.73,1.940250634423842
-3.7275,1.973887523202817
-3.725,2.007524411981791
-3.7225,2.041161300760765
-3.72,2.071060757453187
-3.7175,2.104697646232161
-3.715,2.134597102924582
-3.7125,2.164496559617004
-3.71,2.194396016309425
-3.7075,2.220558040915294
-3.705,2.24298263343461
-3.7025,2.269144658040479
-3.7,2.287831818473243
-3.6975,2.306518978906006
-3.695,2.317731275165664
-3.6925,2.328943571425322
-3.69,2.34015586768498
-3.6875,2.343893299771533
-3.685,2.347630731858086
-3.6825,2.347630731858086
-3.68,2.343893299771533
-3.6775,2.34015586768498
-3.675,2.332681003511875
-3.6725,2.32520613933877
-3.67,2.313993843079111
-3.6675,2.302781546819453
-3.665,2.291569250559795
-3.6625,2.276619522213585
-3.66,2.261669793867374
-3.6575,2.246720065521163
-3.655,2.231770337174952
-3.6525,2.216820608828741
-3.65,2.198133448395978
-3.6475,2.183183720049767
-3.645,2.171971423790109
-3.6425,2.157021695443898
-3.64,2.14580939918424
-3.6375,2.134597102924582
-3.635,2.123384806664924
-3.6325,2.115909942491819
-3.63,2.108435078318713
-3.6275,2.104697646232161
-3.625,2.100960214145608
-3.6225,2.097222782059055
-3.62,2.093485349972503
-3.6175,2.093485349972503
-3.615,2.093485349972503
-3.6125,2.093485349972503
-3.61,2.093485349972503
-3.6075,2.097222782059055
-3.605,2.100960214145608
-3.6025,2.100960214145608
-3.6,2.104697646232161
-3.5975,2.108435078318713
-3.595,2.112172510405266
-3.5925,2.115909942491819
-3.59,2.119647374578371
-3.5875,2.123384806664924
-3.585,2.127122238751477
-3.5825,2.13085967083803
-3.58,2.134597102924582
-3.5775,2.142071967097688
-3.575,2.14580939918424
-3.5725,2.149546831270793
-3.57,2.153284263357346
-3.5675,2.157021695443898
-3.565,2.160759127530451
-3.5625,2.164496559617004
-3.56,2.168233991703556
-3.5575,2.168233991703556
-3.555,2.168233991703556
-3.5525,2.171971423790109
-3.55,2.171971423790109
-3.5475,2.168233991703556
-3.545,2.168233991703556
-3.5425,2.168233991703556
-3.54,2.164496559617004
-3.5375,2.160759127530451
-3.535,2.157021695443898
-3.5325,2.153284263357346
-3.53,2.149546831270793
-3.5275,2.149546831270793
-3.525,2.14580939918424
-3.5225,2.142071967097688
-3.52,2.138334535011135
-3.5175,2.138334535011135
-3.515,2.138334535011135
-3.5125,2.138334535011135
-3.51,2.138334535011135
-3.5075,2.138334535011135
-3.505,2.138334535011135
-3.5025,2.138334535011135
-3.5,2.138334535011135
-3.4975,2.142071967097688
-3.495,2.142071967097688
-3.4925,2.14580939918424
-3.49,2.14580939918424
-3.4875,2.149546831270793
-3.485,2.153284263357346
-3.4825,2.157021695443898
-3.48,2.164496559617004
-3.4775,2.171971423790109
-3.475,2.175708855876662
-3.4725,2.179446287963215
-3.47,2.18692115213632
-3.4675,2.194396016309425
-3.465,2.198133448395978
-3.4625,2.205608312569083
-3.46,2.209345744655636
-3.4575,2.216820608828741
-3.455,2.220558040915294
-3.4525,2.2280329050884
-3.45,2.231770337174952
-3.4475,2.239245201348058
-3.445,2.24298263343461
-3.4425,2.246720065521163
-3.44,2.250457497607716
-3.4375,2.254194929694268
-3.435,2.257932361780821
-3.4325,2.261669793867374
-3.43,2.261669793867374
-3.4275,2.265407225953926
-3.425,2.265407225953926
-3.4225,2.269144658040479
-3.42,2.269144658040479
-3.4175,2.272882090127032
-3.415,2.276619522213585
-3.4125,2.280356954300137
-3.41,2.28409438638669
-3.4075,2.28409438638669
-3.405,2.291569250559795
-3.4025,2.295306682646348
-3.4,2.302781546819453
-3.3975,2.310256410992559
-3.395,2.317731275165664
-3.3925,2.32520613933877
